Id,SalePrice
1695,169723.331402223
1696,280165.1410955994
1697,178951.05006953652
1698,332763.1737727376
1699,343611.0719657586
1700,240347.95576081699
1701,265129.0331133534
1702,246725.47791482985
1703,250742.88175939288
1704,273340.4039745118
1705,244494.66279451
1706,387402.5612081141
1707,206352.57760069447
1708,202648.3201016577
1709,273995.88135759236
1710,220947.2894183112
1711,272444.4776719823
1712,260233.47158638664
1713,271957.57482713193
1714,216929.71254411366
1715,206574.81277381288
1716,181799.54613679374
1717,182357.13089037375
1718,134184.16147882593
1719,201864.98869160668
1720,257062.05419488874
1721,173720.46760341708
1722,128107.80661398546
1723,160769.54774622002
1724,205276.0564475214
1725,233626.20137096618
1726,184704.63594705958
1727,147274.99422228124
1728,192209.39386291348
1729,161252.10308781595
1730,168442.80605175134
1731,127379.39327925607
1732,131658.0460435477
1733,112119.96553216752
1734,120661.56626787892
1735,148172.31616704655
1736,116736.57313419145
1737,306468.1910476743
1738,228621.7532155413
1739,265336.6121690687
1740,211151.50799369998
1741,187191.52497485152
1742,161686.18058072348
1743,177212.68883948762
1744,296927.3272856722
1745,198070.52518949186
1746,183267.8334550514
1747,216780.5172343771
1748,229740.86628324533
1749,148313.12328999088
1750,123609.88041056336
1751,265830.51675471547
1752,118145.67854605189
1753,146529.1054550154
1754,196553.40702833442
1755,164911.38330261427
1756,136167.87388314944
1757,118773.357225891
1758,144573.75244463066
1759,156454.01065458613
1760,164707.72152169366
1761,139349.93627226417
1762,169656.0733193165
1763,182132.88659341776
1764,107401.12123619724
1765,162892.34175745022
1766,195005.26340057154
1767,233945.03186704006
1768,141673.55785596473
1769,178524.83700303253
1770,164154.4760614461
1771,105907.41865468054
1772,132265.42783356056
1773,125879.32924052821
1774,138780.2871133004
1775,143926.22254348674
1776,124923.46205577548
1777,110460.34125416623
1778,140588.27802756382
1779,120357.6977489612
1780,184706.36458943866
1781,124652.55678647819
1782,90104.20839132408
1783,143690.5445776151
1784,103603.145188676
1785,122174.49132819234
1786,132997.65507906314
1787,172448.03598023817
1788,69671.59893627942
1789,99838.75363585039
1790,79392.64487739891
1791,199560.09543030223
1792,159696.99201368634
1793,132985.05678292617
1794,159134.04512136098
1795,129224.65597020368
1796,137587.92742021888
1797,117127.1082367805
1798,116923.31568343102
1799,104021.70749440542
1800,123576.44291396756
1801,122157.1952159106
1802,133631.64350125781
1803,146706.58228970986
1804,137606.57595369502
1805,142030.31242456078
1806,136281.4533880168
1807,137651.3886167543
1808,119148.63065850284
1809,115871.90350355604
1810,139346.4212070766
1811,95951.824879507
1812,91963.29733727242
1813,117797.36522874222
1814,95044.15331399492
1815,57737.96484158679
1816,110052.04423867639
1817,101595.73650695037
1818,144764.1822546643
1819,134057.18642416366
1820,77475.51113435207
1821,121587.62171969998
1822,155591.37942695583
1823,55444.1969176388
1824,125459.72895337454
1825,132951.76086576446
1826,104112.9253345557
1827,92656.20004508308
1828,129463.87292115338
1829,127166.53866813974
1830,144560.50498887102
1831,139880.21850297504
1832,76006.83658166525
1833,143730.63623382768
1834,134161.35532760213
1835,109448.20646863099
1836,120276.5432761518
1837,82370.42762954519
1838,123387.01342613823
1839,119463.00853451375
1840,131148.30400886294
1841,122693.88869665815
1842,90551.48096118518
1843,120539.31788526961
1844,139104.81317428197
1845,133759.81664314502
1846,155694.70741630442
1847,160855.21988274748
1848,57894.39960553194
1849,115979.39992706284
1850,115078.66106409905
1851,146556.7378097791
1852,127503.27611428862
1853,121622.99240774503
1854,163743.56866125928
1855,143181.56751660787
1856,222692.08513720625
1857,133600.8381930488
1858,134674.6144246737
1859,120026.42231846601
1860,146116.22605440085
1861,119981.3228312679
1862,344591.5214704204
1863,341719.508382347
1864,341741.6696258278
1865,331188.4889438285
1866,334261.3254207568
1867,231274.14360734524
1868,290860.3625766917
1869,209669.48320828684
1870,225617.47364784012
1871,247511.75583502318
1872,179136.02819026215
1873,228236.6554496159
1874,151944.6906118826
1875,196216.04724198824
1876,192439.50118632
1877,207318.42249014878
1878,204684.97576984813
1879,118416.36725987082
1880,130950.70815858745
1881,239442.91714940278
1882,247432.98506707768
1883,179149.95389489486
1884,198450.60577444514
1885,231028.44651389212
1886,274517.91538520716
1887,220920.95395706786
1888,276287.91854461294
1889,169084.06031293716
1890,115662.56324322861
1891,142764.07215904922
1892,98063.60589735766
1893,120693.10853787711
1894,123580.93497635276
1895,126583.62641584806
1896,128202.90394448051
1897,108839.40349828741
1898,124247.8847054482
1899,151823.27478364317
1900,144364.992111617
1901,149354.13980068112
1902,126644.04411346345
1903,206475.5925047934
1904,120927.61356831447
1905,190409.3661418156
1906,143573.9061596581
1907,188658.88731367505
1908,121165.3306669597
1909,144163.47595986153
1910,131042.15304873242
1911,192021.39302451265
1912,280007.78096201614
1913,142560.15121114434
1914,81705.42915913617
1915,272934.5801184482
1916,61671.93754425755
1917,239326.6825611758
1918,147267.63980852906
1919,183240.937930426
1920,147283.38366748366
1921,366238.57600807515
1922,303996.7341921026
1923,229476.06422682214
1924,217804.26834946414
1925,194496.30606570723
1926,359377.12377216236
1927,133844.71815469544
1928,159690.925418142
1929,120420.53407408173
1930,126710.31532560343
1931,144637.099631084
1932,139694.53167747142
1933,167338.31454542483
1934,179383.3625475876
1935,170782.03775888443
1936,180137.87143317095
1937,182195.9253797251
1938,172582.9678003562
1939,227950.45587292983
1940,181922.3300854225
1941,171488.1567635997
1942,185631.22449889773
1943,200786.23466714518
1944,323298.5373489959
1945,343934.2719199579
1946,157347.19394510245
1947,248707.00280719344
1948,168796.03317534545
1949,250117.7815953883
1950,194867.10395001672
1951,250592.66051588135
1952,215651.91914373628
1953,177194.17807609218
1954,181164.34133536523
1955,130347.55864611613
1956,354712.11476561637
1957,149748.58991495968
1958,306485.9907456965
1959,139325.06291173847
1960,109811.49046256533
1961,118618.85439111065
1962,107117.17797426663
1963,117002.16808869138
1964,109619.37325199775
1965,146250.33690039572
1966,143057.08221745113
1967,275696.4511690044
1968,392844.12352269853
1969,348394.71007579705
1970,357590.4960185526
1971,477508.4458672202
1972,358297.9769766713
1973,274396.4177426326
1974,320802.4621037796
1975,358976.10259292315
1976,269051.8484698635
1977,335309.57472213404
1978,323416.5885904052
1979,308130.8403990453
1980,183568.0424675796
1981,313979.8304045587
1982,208349.90810371234
1983,192987.37198586625
1984,172702.1577993031
1985,225940.1684555036
1986,215745.3120115301
1987,188313.78522735386
1988,181904.3719738733
1989,201942.78213062807
1990,218804.6638178038
1991,219894.39062779763
1992,217146.01970574172
1993,182137.52505904957
1994,233495.54777018318
1995,186909.09186448512
1996,246962.22891441575
1997,307654.75405966263
1998,287846.1993796117
1999,275479.61158763594
2000,315389.0163712302
2001,293992.19531810825
2002,244652.93799952016
2003,256015.1393868227
2004,284025.1169123442
2005,221940.13585269317
2006,221248.4127534139
2007,258554.48064387776
2008,218362.24464684544
2009,189801.39377178962
2010,199811.26344755339
2011,144417.65230787412
2012,180075.06976602486
2013,171650.2109975167
2014,185209.7519957559
2015,190965.69691462634
2016,189873.16688935948
2017,195455.09034940027
2018,119915.76782659804
2019,145075.59483031242
2020,105388.79360781651
2021,94142.55451109569
2022,181786.7692328887
2023,134884.61327803144
2024,282299.27012699784
2025,355102.35082697467
2026,176635.51235495173
2027,160222.67190178987
2028,146654.17999345422
2029,168652.22092599774
2030,269610.01789981464
2031,239670.69701119376
2032,255509.71239651996
2033,256431.06833598614
2034,178217.39314201768
2035,220233.4015005376
2036,214742.92305890823
2037,219271.46386893984
2038,344830.7626586157
2039,201476.11839471286
2040,284884.0140936362
2041,288012.15460953914
2042,204575.418015851
2043,185994.02446246453
2044,182345.14744020766
2045,209844.26524111006
2046,148687.00258803368
2047,140041.63547459577
2048,149869.15083412125
2049,148073.58478785065
2050,174379.72779167147
2051,113861.4516646892
2052,120367.76219510667
2053,155107.9556755781
2054,105193.53260415641
2055,142709.66837768172
2056,155415.88604431777
2057,114076.74118653107
2058,203168.09032610114
2059,130606.15676883636
2060,179673.30954421507
2061,182722.33469708622
2062,121636.90868031167
2063,117416.58773878026
2064,126616.99588667287
2065,111512.53059987629
2066,160577.79928589982
2067,117749.60321288009
2068,147379.66584193442
2069,83377.22039022342
2070,112725.289948301
2071,98103.26336854628
2072,142629.0237761725
2073,137242.6221578743
2074,191762.8628438859
2075,142806.40981500273
2076,114238.11450936426
2077,154329.64961570973
2078,120674.54445704461
2079,140639.10687673098
2080,125191.9896275418
2081,123322.93710718314
2082,109958.69287187152
2083,134376.6394635439
2084,111480.45427956842
2085,120584.95347032612
2086,118380.8806240337
2087,133365.62313859034
2088,98038.69110201858
2089,88495.4960446963
2090,127582.11611807103
2091,102781.89669837095
2092,124053.74890637066
2093,109727.92464925053
2094,115761.58744234743
2095,151252.3209056356
2096,86978.43825755896
2097,102720.12530940672
2098,138345.3916607037
2099,58678.00862455484
2100,66039.77735212143
2101,104965.39688830457
2102,140853.77627097073
2103,103422.39623391854
2104,143009.17024964705
2105,128096.70392918275
2106,56303.779662066314
2107,188196.26997097753
2108,116953.69731569866
2109,106516.49107117648
2110,115496.55484826669
2111,157863.72093036605
2112,122597.9383920709
2113,120452.23668791931
2114,126870.32427530695
2115,155011.66849915424
2116,111861.5556378168
2117,135524.6992321463
2118,122405.39289459161
2119,121066.13793436604
2120,124751.27997025492
2121,124751.27997025492
2122,109557.45208485694
2123,86906.61349594672
2124,149408.0720550448
2125,130486.53692819836
2126,138913.6464343041
2127,153400.33275168476
2128,125055.46147383736
2129,88074.29103219308
2130,120814.64683360189
2131,145455.45739754586
2132,113118.64138442621
2133,126647.49058305136
2134,126579.09971355538
2135,106674.52997359997
2136,68052.23648268123
2137,100745.77995137665
2138,136069.0034538433
2139,156677.8263893546
2140,139427.067056619
2141,175047.7553229173
2142,123708.03404848551
2143,144952.33826800768
2144,117002.45064225724
2145,148527.61079773525
2146,166036.7774297962
2147,142010.2312905134
2148,137382.67686843945
2149,157046.60228250938
2150,221676.19284650785
2151,125893.10067393804
2152,166685.68535276628
2153,186260.72886683227
2154,100061.02078359519
2155,141177.92626751785
2156,262784.5583930586
2157,237753.30432358643
2158,235014.37629726535
2159,219556.18889293927
2160,188979.86092819506
2161,250527.0131938092
2162,376419.6501360766
2163,374525.7148082531
2164,251502.81146413193
2165,193345.1081029676
2166,158371.23364621866
2167,214305.4080162138
2168,191385.55211955012
2169,187174.8131147299
2170,206816.3033473696
2171,159811.94838253484
2172,126388.90255462499
2173,170500.98242244904
2174,223088.95992899788
2175,293547.4357238573
2176,288300.4289326829
2177,231535.81072265466
2178,215575.24009241126
2179,139399.6745048153
2180,186443.75785389243
2181,190200.41588144825
2182,221451.05343132824
2183,190997.2706726687
2184,115081.10353040516
2185,131177.36830382078
2186,151473.55453154646
2187,168926.45431633355
2188,162609.51918469198
2189,300592.32227729843
2190,72122.03148939255
2191,77235.31263434204
2192,87158.2230736267
2193,108502.58683960077
2194,110704.57009088018
2195,102930.68754799821
2196,103260.09626230245
2197,116792.46147729081
2198,165437.04600258032
2199,192038.16166417208
2200,131483.3055448229
2201,129419.04010253274
2202,200674.3744644287
2203,119098.61513288527
2204,155261.78993436985
2205,110098.57865459203
2206,124369.57741073299
2207,192703.6508562465
2208,244868.94902643887
2209,192672.2610255829
2210,126163.19938120485
2211,115771.44104441346
2212,130860.64112395393
2213,110856.71974255971
2214,136773.5023117956
2215,106229.13116645945
2216,143649.83437571075
2217,67247.19588931932
2218,104833.20618114807
2219,95394.16769113348
2220,79341.37781677258
2221,275280.66653963976
2222,247416.80864778862
2223,287543.5619356328
2224,221747.27154666136
2225,115556.81303937967
2226,180001.1348786942
2227,209128.8529146065
2228,266991.6392720103
2229,245782.02023162416
2230,146565.18816941063
2231,211280.28429731147
2232,188484.0840865783
2233,170381.86072059604
2234,254664.2253510538
2235,220061.10576699488
2236,260585.01773284026
2237,315122.08901703643
2238,196541.7240377286
2239,117630.07379850591
2240,154766.5815329077
2241,150693.69784758706
2242,125922.83875202434
2243,136002.09665468856
2244,112836.58205798668
2245,107053.25218008693
2246,138487.4619275823
2247,131818.0046130802
2248,125127.73589477377
2249,127273.00397514063
2250,132968.72542551043
2251,97759.52901894148
2252,175821.0036274942
2253,158095.99196070322
2254,174824.13527662717
2255,184758.21916735373
2256,175409.5976438509
2257,209653.2199248787
2258,170799.09891268003
2259,179663.24581276393
2260,125456.17658309753
2261,184279.9972417335
2262,188662.994069546
2263,353759.48870543187
2264,519178.8465154457
2265,157251.89465614836
2266,259837.45448630635
2267,311983.19350539794
2268,401807.5621653932
2269,153549.94291846757
2270,201718.26503105028
2271,221282.93989086343
2272,238102.3770575598
2273,166680.32410236314
2274,177982.53630103054
2275,158230.8041367539
2276,203348.40947502584
2277,189699.97909763647
2278,147502.74843691904
2279,126608.06996260986
2280,114701.08149051393
2281,171183.9814840767
2282,183449.08754691092
2283,119246.29387452514
2284,125499.3419551213
2285,140317.4749584466
2286,123573.69861236603
2287,351065.99497643625
2288,262285.49618861184
2289,325703.46123170113
2290,413570.07529132784
2291,317127.3905165333
2292,427169.6859047774
2293,451750.03873803996
2294,363717.1992058256
2295,479310.4606602074
2296,251181.56893968317
2297,329371.53824045445
2298,326322.86473823123
2299,353665.5933932876
2300,299550.5820498663
2301,306529.22998405254
2302,241606.56697495392
2303,244759.17254913496
2304,240280.81756552192
2305,192158.4039351457
2306,186602.8095932083
2307,197174.17896513946
2308,216164.60591075473
2309,268279.305919761
2310,201529.60726314856
2311,202589.0352558782
2312,179534.07859764146
2313,179198.73518118722
2314,184452.42803140372
2315,185835.81301927243
2316,203826.2855126739
2317,189199.29217264507
2318,183757.3255039527
2319,190966.2285137862
2320,192808.24358923011
2321,241883.92579135956
2322,196145.32647203177
2323,187035.3582125376
2324,196404.3229257554
2325,220627.37230354513
2326,184702.9883417869
2327,205833.4118729485
2328,226466.2295492543
2329,193889.66849878614
2330,188209.37396452046
2331,339602.9066407898
2332,378339.9100388784
2333,319238.63682401844
2334,242398.4643722668
2335,275680.3366642423
2336,283411.9113125779
2337,197438.08351859383
2338,262588.32578023267
2339,222673.311540088
2340,388499.19235307333
2341,217291.9218264608
2342,238460.51285044354
2343,227315.33560183624
2344,214466.66722288204
2345,230127.1447388658
2346,216135.44829919422
2347,197715.90923237876
2348,244529.86591327935
2349,181719.37304137152
2350,309554.14305528183
2351,251468.9326748336
2352,254506.36998007176
2353,240920.53615098246
2354,137989.31279974926
2355,144265.07224304392
2356,157476.15295276194
2357,198030.97245556637
2358,192650.66203105386
2359,133547.84629050948
2360,122215.02762581519
2361,147068.47784449617
2362,262980.3351452171
2363,144444.64837869938
2364,169314.1552666731
2365,229192.96201994462
2366,205148.3319337396
2367,229167.865743695
2368,209927.39708677641
2369,212166.254318242
2370,173529.69286698455
2371,158467.30854188043
2372,195916.26212714208
2373,301339.27377800876
2374,317195.5980300001
2375,228645.46772922695
2376,284907.5842263996
2377,337733.147639802
2378,158821.1661333521
2379,208702.52862876182
2380,164639.20277531186
2381,175139.66561905373
2382,231414.50142111193
2383,207782.38473935472
2384,244054.12552185458
2385,170853.2178453689
2386,137946.36474913286
2387,128279.14842332066
2388,109805.89618495722
2389,116522.75722459466
2390,146647.3903226232
2391,140804.1523325982
2392,114357.62758544697
2393,178834.69428069927
2394,134923.94372706432
2395,204440.72593945827
2396,150833.13144639158
2397,218787.69277078134
2398,129476.99536540204
2399,64353.11147237672
2400,69679.92095174782
2401,124902.32361401203
2402,137390.42449770495
2403,143576.00402257917
2404,157981.16317715842
2405,164503.02140791214
2406,147553.82109359786
2407,132821.17756943192
2408,161023.9001985271
2409,119552.4531628368
2410,186679.70713574375
2411,112809.92801147328
2412,151862.54364968662
2413,122990.38809818272
2414,145509.4168186117
2415,134477.20921333917
2416,121733.01814264944
2417,134875.74113803697
2418,130785.09288970608
2419,124224.68273160033
2420,121825.74307815626
2421,296268.13251645304
2422,103717.67407070192
2423,110383.45095964425
2424,154081.61458091208
2425,180829.89582809227
2426,120696.86146689681
2427,117869.86630368412
2428,175687.89628657154
2429,114230.52220473505
2430,136253.38816172557
2431,109405.56824973071
2432,140184.2139984444
2433,140666.69214911028
2434,129544.94530895175
2435,142461.12322221659
2436,121760.07538729432
2437,107936.35757851881
2438,127729.30686727593
2439,111624.70465512676
2440,127881.23481682716
2441,97692.6552397989
2442,104624.03217635173
2443,137843.99550091862
2444,130208.90943769306
2445,93565.43161712
2446,132028.73918513398
2447,184358.89797916173
2448,129198.26345505733
2449,121679.02232076666
2450,149273.19290710468
2451,123829.4874777358
2452,179560.0591292619
2453,100193.11789966938
2454,124766.53896406894
2455,119648.39533825812
2456,140061.76682593915
2457,128596.05305156765
2458,131929.3584089488
2459,109120.6716623135
2460,144320.26507488464
2461,128476.62429369769
2462,132274.99356325378
2463,127207.85420976313
2464,166611.8080857022
2465,136563.31357684775
2466,117983.94295784886
2467,150777.49188613717
2468,83473.7146333987
2469,76248.08691918034
2470,193973.57861258625
2471,229107.4128022307
2472,146111.40079282224
2473,107656.06638653531
2474,65680.03969803949
2475,228072.3301918823
2476,108956.3430555348
2477,118978.05916670701
2478,149796.78609433648
2479,98866.6262256916
2480,149150.8306422964
2481,123275.08405236548
2482,134647.96557363513
2483,107966.73543000461
2484,122510.16559690822
2485,129548.17367681379
2486,138251.0984888751
2487,164713.6139107561
2488,177694.35394070492
2489,152273.3086671151
2490,151219.16660125475
2491,105596.36099275568
2492,200999.86462060618
2493,154583.36342672445
2494,143155.61825538805
2495,86179.63947702592
2496,232317.26777850025
2497,155382.4930211613
2498,108729.12728513131
2499,87330.79712856322
2500,121461.81180521203
2501,143885.65863772176
2502,139686.4933210551
2503,92717.85006921303
2504,465264.7439805999
2505,219432.7361445278
2506,263460.20274505345
2507,293803.3402179478
2508,264746.57090486895
2509,219825.94187436003
2510,222662.7811581566
2511,178568.3751807688
2512,198680.3067704254
2513,232972.37111143378
2514,286155.8735559473
2515,143173.71306662887
2516,178005.11425657684
2517,143415.92034885974
2518,155190.02547794898
2519,217356.1074235676
2520,210564.26068148515
2521,188654.31732848266
2522,226795.45677889828
2523,118760.46017718186
2524,133208.85426396554
2525,140597.40324288586
2526,131344.64031794583
2527,116210.00870816394
2528,129049.90336309597
2529,136332.4487541638
2530,128659.57586322485
2531,249759.81718695318
2532,221671.01589218358
2533,198731.78852640575
2534,230548.08496871276
2535,288474.32595877105
2536,235267.28240634804
2537,228440.71345325594
2538,189003.2062381263
2539,193770.00442088852
2540,184476.71874610992
2541,186938.43757859938
2542,161034.25659225348
2543,112216.9137756476
2544,117211.23776727609
2545,126978.63203721607
2546,130077.28685697888
2547,148967.08633529098
2548,164035.77776720186
2549,155892.26370158553
2550,1294529.0050684821
2551,146416.447545889
2552,137495.8148219055
2553,76834.8628050256
2554,87077.73142797087
2555,120836.69265016074
2556,98518.7746694394
2557,104580.20208992394
2558,130946.31614863187
2559,117016.23971489938
2560,141943.73999898622
2561,141051.32695139755
2562,122654.7422059102
2563,127940.09571532563
2564,190606.16055833473
2565,130395.5571176666
2566,133948.31016082922
2567,121058.54552790115
2568,182471.4943938483
2569,207279.32683590837
2570,124114.25454169496
2571,167561.5934041325
2572,155827.71999492915
2573,206007.82626087987
2574,212691.93860813417
2575,139916.90849313387
2576,116681.60739994602
2577,112669.44413781182
2578,97258.90127917028
2579,60794.66740978572
2580,107405.017820492
2581,121767.56209535232
2582,137882.82624654906
2583,255048.39043731676
2584,185111.326013567
2585,187808.37782168263
2586,215574.0527358751
2587,203414.93121988297
2588,146760.7235861053
2589,159791.7565896019
2590,218384.38812364955
2591,235789.0222279452
2592,217241.7301991417
2593,245650.2731920502
2594,187744.50537475635
2595,208838.20100444174
2596,294380.09811278473
2597,195081.79936565834
2598,290275.04402831185
2599,344034.82570759783
2600,443111.72365571244
2601,147794.1462851661
2602,93029.3268347821
2603,101594.36860444445
2604,94568.85715786755
2605,93211.52735845112
2606,142411.97005544475
2607,239642.4849409086
2608,197969.72037686696
2609,182570.74927464387
2610,109196.64898795032
2611,99094.14077373543
2612,160142.10997194133
2613,137755.2789386341
2614,124925.26727739842
2615,166380.4839490355
2616,156826.30079893518
2617,181276.74578886016
2618,191357.07302921943
2619,202311.96848113657
2620,191858.12461317336
2621,175927.32115373938
2622,182614.05336170504
2623,233724.2098881294
2624,314912.95004768664
2625,285384.9743539332
2626,185268.22944935824
2627,161228.78998754593
2628,410789.8915493471
2629,478203.84522409283
2630,337711.43316431675
2631,481297.71977959503
2632,392161.00620315067
2633,266376.3742323074
2634,401749.55953549914
2635,166656.90837583973
2636,188581.1435959441
2637,186427.54924470084
2638,268583.299816416
2639,184634.41073822018
2640,156378.00211922382
2641,107193.12014960861
2642,183922.54594813922
2643,114424.93081342394
2644,124972.8259249592
2645,124571.96798099208
2646,107189.60421335751
2647,118213.16632539987
2648,144666.01311862544
2649,157336.70511679605
2650,142553.91166911036
2651,145889.7727503073
2652,398378.1611307254
2653,242810.0908963884
2654,241868.49599151264
2655,384096.71407961525
2656,323898.21787712694
2657,338306.9033291567
2658,284149.0276124322
2659,296883.738724437
2660,356126.7728371194
2661,325752.9633481048
2662,337956.06953689107
2663,289231.68268331647
2664,261713.60055810094
2665,297743.66296336055
2666,264984.7405525052
2667,186841.447970809
2668,194976.66805375912
2669,187047.4607106845
2670,284250.15588490793
2671,197873.0409881121
2672,202952.35192360744
2673,202782.65564875674
2674,206171.1857235932
2675,173590.087666862
2676,204680.43981090732
2677,205497.27157552575
2678,262733.2188189983
2679,268136.7460264169
2680,270713.35987957474
2681,405988.76292272407
2682,312484.9510551651
2683,567800.1366772796
2684,301285.7025680629
2685,343998.4090629871
2686,250571.26482700132
2687,289076.84805311734
2688,224544.32271643152
2689,209041.75824053498
2690,439982.35146848054
2691,186621.49364406633
2692,138936.34210090438
2693,206485.79330691812
2694,144609.7432842163
2695,199938.60069221226
2696,190707.71564617148
2697,181948.97242216117
2698,207683.8465343913
2699,166350.2424586499
2700,150951.16134467028
2701,169404.77038725172
2702,124515.82973150794
2703,147634.49642928387
2704,137500.7778959977
2705,115821.98455532812
2706,120075.40912729992
2707,139106.52405358708
2708,124457.91422929514
2709,104208.7519417762
2710,129168.124658503
2711,224113.0846480533
2712,371563.5680413526
2713,172899.00389435978
2714,159545.99906952505
2715,157173.274382319
2716,157281.69674579753
2717,194636.74927744694
2718,231047.96175598982
2719,165623.702971471
2720,197528.51978509856
2721,136949.12279517768
2722,167704.6543437836
2723,149651.0740190814
2724,131094.83697765664
2725,132516.59115298968
2726,147078.72760125453
2727,165226.9925835789
2728,195122.324419781
2729,150930.04116794767
2730,144634.48692179058
2731,140271.59238428564
2732,123893.35090684306
2733,157286.9711729389
2734,146140.1211971115
